,N,M,n,m,T,Salary
4560,3,1500,5,2500,1,3924.986235924655
4561,3,1500,5,3000,1,3956.7281963322052
4562,3,1500,6,100,1,3990.4273946493954
4563,3,1500,6,200,1,3974.880099571347
4564,3,1500,6,300,1,3962.8299726688724
4565,3,1500,6,400,1,3953.6586242098056
4566,3,1500,6,500,1,3946.8756619360215
4567,3,1500,6,600,1,3942.087829998398
4568,3,1500,6,700,1,3938.9766074226145
4569,3,1500,6,800,1,3937.2816858112224
4570,3,1500,6,900,1,3936.7886069422066
4571,3,1500,6,1000,1,3937.3193917895824
4572,3,1500,6,1500,1,3950.871861129025
4573,3,1500,6,2000,1,3975.2119975945816
4574,3,1500,6,2500,1,4004.673735924655
4575,3,1500,6,3000,1,4036.4156963322052
4576,3,1500,7,100,1,4076.6773946493954
4577,3,1500,7,200,1,4061.130099571347
4578,3,1500,7,300,1,4049.0799726688724
4579,3,1500,7,400,1,4039.9086242098056
4580,3,1500,7,500,1,4033.1256619360215
4581,3,1500,7,600,1,4028.337829998398
4582,3,1500,7,700,1,4025.2266074226145
4583,3,1500,7,800,1,4023.5316858112224
4584,3,1500,7,900,1,4023.0386069422066
4585,3,1500,7,1000,1,4023.5693917895824
4586,3,1500,7,1500,1,4037.121861129025
4587,3,1500,7,2000,1,4061.4619975945816
4588,3,1500,7,2500,1,4090.923735924655
4589,3,1500,7,3000,1,4122.665696332206
4590,3,2000,0,0,1,3912.137104338719
4591,3,2000,1,100,1,3816.0282623606404
4592,3,2000,1,200,1,3806.658829417466
4593,3,2000,1,300,1,3799.300659496734
4594,3,2000,1,400,1,3793.6621587226955
4595,3,2000,1,500,1,3789.5007530845837
4596,3,2000,1,600,1,3786.613270989334
4597,3,2000,1,700,1,3784.828482173807
4598,3,2000,1,800,1,3784.0012516032016
4599,3,2000,1,900,1,3784.007916639782
4600,3,2000,1,1000,1,3784.742600477978
4601,3,2000,1,1500,1,3796.5455768077836
4602,3,2000,1,2000,1,3816.9754295667944
4603,3,2000,1,2500,1,3841.9554567809287
4604,3,2000,1,3000,1,3869.253784169905
4605,3,2000,2,100,1,3810.4032623606404
4606,3,2000,2,200,1,3801.033829417466
4607,3,2000,2,300,1,3793.675659496734
4608,3,2000,2,400,1,3788.0371587226955
4609,3,2000,2,500,1,3783.8757530845837
4610,3,2000,2,600,1,3780.988270989334
4611,3,2000,2,700,1,3779.203482173807
4612,3,2000,2,800,1,3778.3762516032016
4613,3,2000,2,900,1,3778.382916639782
4614,3,2000,2,1000,1,3779.117600477978
4615,3,2000,2,1500,1,3790.9205768077836
4616,3,2000,2,2000,1,3811.3504295667944
4617,3,2000,2,2500,1,3836.3304567809287
4618,3,2000,2,3000,1,3863.628784169905
4619,3,2000,3,100,1,3844.1532623606404
4620,3,2000,3,200,1,3834.783829417466
4621,3,2000,3,300,1,3827.425659496734
4622,3,2000,3,400,1,3821.7871587226955
4623,3,2000,3,500,1,3817.6257530845837
4624,3,2000,3,600,1,3814.738270989334
4625,3,2000,3,700,1,3812.953482173807
4626,3,2000,3,800,1,3812.1262516032016
4627,3,2000,3,900,1,3812.132916639782
4628,3,2000,3,1000,1,3812.867600477978
4629,3,2000,3,1500,1,3824.6705768077836
4630,3,2000,3,2000,1,3845.1004295667944
4631,3,2000,3,2500,1,3870.0804567809287
4632,3,2000,3,3000,1,3897.378784169905
4633,3,2000,4,100,1,3900.40326236064
4634,3,2000,4,200,1,3891.033829417466
4635,3,2000,4,300,1,3883.6756594967337
4636,3,2000,4,400,1,3878.0371587226955
4637,3,2000,4,500,1,3873.8757530845833
4638,3,2000,4,600,1,3870.9882709893336
4639,3,2000,4,700,1,3869.203482173807
4640,3,2000,4,800,1,3868.376251603201
4641,3,2000,4,900,1,3868.382916639782
4642,3,2000,4,1000,1,3869.117600477978
4643,3,2000,4,1500,1,3880.9205768077836
4644,3,2000,4,2000,1,3901.3504295667944
4645,3,2000,4,2500,1,3926.330456780928
4646,3,2000,4,3000,1,3953.628784169905
4647,3,2000,5,100,1,3970.7157623606404
4648,3,2000,5,200,1,3961.346329417466
4649,3,2000,5,300,1,3953.988159496734
4650,3,2000,5,400,1,3948.3496587226955
4651,3,2000,5,500,1,3944.1882530845837
4652,3,2000,5,600,1,3941.300770989334
4653,3,2000,5,700,1,3939.515982173807
4654,3,2000,5,800,1,3938.6887516032016
4655,3,2000,5,900,1,3938.695416639782
4656,3,2000,5,1000,1,3939.430100477978
4657,3,2000,5,1500,1,3951.2330768077836
4658,3,2000,5,2000,1,3971.6629295667944
4659,3,2000,5,2500,1,3996.6429567809287
4660,3,2000,5,3000,1,4023.941284169905
4661,3,2000,6,100,1,4050.4032623606404
4662,3,2000,6,200,1,4041.033829417466
4663,3,2000,6,300,1,4033.675659496734
4664,3,2000,6,400,1,4028.0371587226955
4665,3,2000,6,500,1,4023.8757530845837
4666,3,2000,6,600,1,4020.988270989334
4667,3,2000,6,700,1,4019.203482173807
4668,3,2000,6,800,1,4018.3762516032016
4669,3,2000,6,900,1,4018.382916639782
4670,3,2000,6,1000,1,4019.117600477978
4671,3,2000,6,1500,1,4030.9205768077836
4672,3,2000,6,2000,1,4051.3504295667944
4673,3,2000,6,2500,1,4076.3304567809287
4674,3,2000,6,3000,1,4103.628784169905
4675,3,2000,7,100,1,4136.65326236064
4676,3,2000,7,200,1,4127.283829417466
4677,3,2000,7,300,1,4119.925659496734
4678,3,2000,7,400,1,4114.2871587226955
4679,3,2000,7,500,1,4110.125753084583
4680,3,2000,7,600,1,4107.238270989334
4681,3,2000,7,700,1,4105.453482173807
4682,3,2000,7,800,1,4104.626251603202
4683,3,2000,7,900,1,4104.632916639782
4684,3,2000,7,1000,1,4105.367600477978
4685,3,2000,7,1500,1,4117.170576807784
4686,3,2000,7,2000,1,4137.600429566794
4687,3,2000,7,2500,1,4162.580456780928
4688,3,2000,7,3000,1,4189.878784169905
4689,3,2500,0,0,1,3960.432114379585
4690,3,2500,1,100,1,3868.8761894187214
4691,3,2500,1,200,1,3863.150445050907
4692,3,2500,1,300,1,3858.695227843002
4693,3,2500,1,400,1,3855.352924968282
4694,3,2500,1,500,1,3852.9883398269317
4695,3,2500,1,600,1,3851.4849736877413
4696,3,2500,1,700,1,3850.7420139422256
4697,3,2500,1,800,1,3850.67187805899
4698,3,2500,1,900,1,3851.1981979631773
4699,3,2500,1,1000,1,3852.2541560209856
4700,3,2500,1,1500,1,3863.6521232089344
4701,3,2500,1,2000,1,3881.8702172296526
4702,3,2500,1,2500,1,3903.950580990893
4703,3,2500,1,3000,1,3928.164561835182
4704,3,2500,2,100,1,3863.2511894187214
4705,3,2500,2,200,1,3857.525445050907
4706,3,2500,2,300,1,3853.070227843002
4707,3,2500,2,400,1,3849.727924968282
4708,3,2500,2,500,1,3847.3633398269317
4709,3,2500,2,600,1,3845.8599736877413
4710,3,2500,2,700,1,3845.1170139422256
4711,3,2500,2,800,1,3845.04687805899
4712,3,2500,2,900,1,3845.5731979631773
4713,3,2500,2,1000,1,3846.6291560209856
4714,3,2500,2,1500,1,3858.0271232089344
4715,3,2500,2,2000,1,3876.2452172296526
4716,3,2500,2,2500,1,3898.325580990893
4717,3,2500,2,3000,1,3922.539561835182
4718,3,2500,3,100,1,3897.0011894187214
4719,3,2500,3,200,1,3891.275445050907
4720,3,2500,3,300,1,3886.820227843002
4721,3,2500,3,400,1,3883.477924968282
4722,3,2500,3,500,1,3881.1133398269317
4723,3,2500,3,600,1,3879.6099736877413
4724,3,2500,3,700,1,3878.8670139422256
4725,3,2500,3,800,1,3878.79687805899
4726,3,2500,3,900,1,3879.3231979631773
4727,3,2500,3,1000,1,3880.3791560209856
4728,3,2500,3,1500,1,3891.7771232089344
4729,3,2500,3,2000,1,3909.9952172296526
4730,3,2500,3,2500,1,3932.075580990893
4731,3,2500,3,3000,1,3956.289561835182
4732,3,2500,4,100,1,3953.251189418721
4733,3,2500,4,200,1,3947.5254450509065
4734,3,2500,4,300,1,3943.0702278430017
4735,3,2500,4,400,1,3939.7279249682815
4736,3,2500,4,500,1,3937.363339826931
4737,3,2500,4,600,1,3935.8599736877413
4738,3,2500,4,700,1,3935.1170139422256
4739,3,2500,4,800,1,3935.04687805899
4740,3,2500,4,900,1,3935.5731979631773
4741,3,2500,4,1000,1,3936.6291560209856
4742,3,2500,4,1500,1,3948.0271232089344
4743,3,2500,4,2000,1,3966.2452172296526
4744,3,2500,4,2500,1,3988.3255809908924
4745,3,2500,4,3000,1,4012.539561835182
4746,3,2500,5,100,1,4023.5636894187214
4747,3,2500,5,200,1,4017.837945050907
4748,3,2500,5,300,1,4013.382727843002
4749,3,2500,5,400,1,4010.040424968282
4750,3,2500,5,500,1,4007.6758398269317
4751,3,2500,5,600,1,4006.1724736877413
4752,3,2500,5,700,1,4005.4295139422256
4753,3,2500,5,800,1,4005.35937805899
4754,3,2500,5,900,1,4005.8856979631773
4755,3,2500,5,1000,1,4006.9416560209856
4756,3,2500,5,1500,1,4018.3396232089344
4757,3,2500,5,2000,1,4036.5577172296526
4758,3,2500,5,2500,1,4058.638080990893
4759,3,2500,5,3000,1,4082.852061835182
4760,3,2500,6,100,1,4103.251189418721
4761,3,2500,6,200,1,4097.525445050907
4762,3,2500,6,300,1,4093.070227843002
4763,3,2500,6,400,1,4089.727924968282
4764,3,2500,6,500,1,4087.3633398269317
4765,3,2500,6,600,1,4085.8599736877413
4766,3,2500,6,700,1,4085.1170139422256
4767,3,2500,6,800,1,4085.04687805899
4768,3,2500,6,900,1,4085.5731979631773
4769,3,2500,6,1000,1,4086.6291560209856
4770,3,2500,6,1500,1,4098.027123208934
4771,3,2500,6,2000,1,4116.245217229653
4772,3,2500,6,2500,1,4138.325580990893
4773,3,2500,6,3000,1,4162.539561835182
4774,3,2500,7,100,1,4189.501189418721
4775,3,2500,7,200,1,4183.775445050907
4776,3,2500,7,300,1,4179.320227843002
4777,3,2500,7,400,1,4175.9779249682815
4778,3,2500,7,500,1,4173.613339826932
4779,3,2500,7,600,1,4172.109973687741
4780,3,2500,7,700,1,4171.367013942226
4781,3,2500,7,800,1,4171.29687805899
4782,3,2500,7,900,1,4171.823197963177
4783,3,2500,7,1000,1,4172.879156020986
4784,3,2500,7,1500,1,4184.277123208934
4785,3,2500,7,2000,1,4202.495217229653
4786,3,2500,7,2500,1,4224.575580990893
4787,3,2500,7,3000,1,4248.789561835182
4788,3,3000,0,0,1,4005.6090791758847
4789,3,3000,1,100,1,3916.855698260353
4790,3,3000,1,200,1,3913.439795404311
4791,3,3000,1,300,1,3910.879366998238
4792,3,3000,1,400,1,3909.080973591683
4793,3,3000,1,500,1,3907.9627352341877
4794,3,3000,1,600,1,3907.452666656639
4795,3,3000,1,700,1,3907.487287416097
4796,3,3000,1,800,1,3908.010455853677
4797,3,3000,1,900,1,3908.9723862649557
4798,3,3000,1,1000,1,3910.3288168510744
4799,3,3000,1,1500,1,3921.784977678376
4800,3,3000,1,2000,1,3938.6473778118807
4801,3,3000,1,2500,1,3958.735081531724
4802,3,3000,1,3000,1,3980.706846525376
4803,3,3000,2,100,1,3911.230698260353
4804,3,3000,2,200,1,3907.814795404311
4805,3,3000,2,300,1,3905.254366998238
4806,3,3000,2,400,1,3903.455973591683
4807,3,3000,2,500,1,3902.3377352341877
4808,3,3000,2,600,1,3901.827666656639
4809,3,3000,2,700,1,3901.862287416097
4810,3,3000,2,800,1,3902.385455853677
4811,3,3000,2,900,1,3903.3473862649557
4812,3,3000,2,1000,1,3904.7038168510744
4813,3,3000,2,1500,1,3916.159977678376
4814,3,3000,2,2000,1,3933.0223778118807
4815,3,3000,2,2500,1,3953.110081531724
4816,3,3000,2,3000,1,3975.081846525376
4817,3,3000,3,100,1,3944.980698260353
4818,3,3000,3,200,1,3941.564795404311
4819,3,3000,3,300,1,3939.004366998238
4820,3,3000,3,400,1,3937.205973591683
4821,3,3000,3,500,1,3936.0877352341877
4822,3,3000,3,600,1,3935.577666656639
4823,3,3000,3,700,1,3935.612287416097
4824,3,3000,3,800,1,3936.135455853677
4825,3,3000,3,900,1,3937.0973862649557
4826,3,3000,3,1000,1,3938.4538168510744
4827,3,3000,3,1500,1,3949.909977678376
4828,3,3000,3,2000,1,3966.7723778118807
4829,3,3000,3,2500,1,3986.860081531724
4830,3,3000,3,3000,1,4008.831846525376
4831,3,3000,4,100,1,4001.230698260353
4832,3,3000,4,200,1,3997.8147954043106
4833,3,3000,4,300,1,3995.254366998238
4834,3,3000,4,400,1,3993.455973591683
4835,3,3000,4,500,1,3992.3377352341877
4836,3,3000,4,600,1,3991.827666656639
4837,3,3000,4,700,1,3991.8622874160965
4838,3,3000,4,800,1,3992.385455853677
4839,3,3000,4,900,1,3993.3473862649553
4840,3,3000,4,1000,1,3994.7038168510744
4841,3,3000,4,1500,1,4006.159977678376
4842,3,3000,4,2000,1,4023.0223778118807
4843,3,3000,4,2500,1,4043.110081531724
4844,3,3000,4,3000,1,4065.081846525376
4845,3,3000,5,100,1,4071.543198260353
4846,3,3000,5,200,1,4068.127295404311
4847,3,3000,5,300,1,4065.566866998238
4848,3,3000,5,400,1,4063.768473591683
4849,3,3000,5,500,1,4062.6502352341877
4850,3,3000,5,600,1,4062.140166656639
4851,3,3000,5,700,1,4062.174787416097
4852,3,3000,5,800,1,4062.697955853677
4853,3,3000,5,900,1,4063.6598862649557
4854,3,3000,5,1000,1,4065.0163168510744
4855,3,3000,5,1500,1,4076.472477678376
4856,3,3000,5,2000,1,4093.3348778118807
4857,3,3000,5,2500,1,4113.422581531724
4858,3,3000,5,3000,1,4135.394346525376
4859,3,3000,6,100,1,4151.230698260353
4860,3,3000,6,200,1,4147.814795404311
4861,3,3000,6,300,1,4145.254366998238
4862,3,3000,6,400,1,4143.455973591683
4863,3,3000,6,500,1,4142.337735234188
4864,3,3000,6,600,1,4141.827666656639
4865,3,3000,6,700,1,4141.862287416097
4866,3,3000,6,800,1,4142.385455853677
4867,3,3000,6,900,1,4143.347386264955
4868,3,3000,6,1000,1,4144.703816851074
4869,3,3000,6,1500,1,4156.159977678376
4870,3,3000,6,2000,1,4173.022377811881
4871,3,3000,6,2500,1,4193.110081531724
4872,3,3000,6,3000,1,4215.081846525376
4873,3,3000,7,100,1,4237.480698260353
4874,3,3000,7,200,1,4234.064795404311
4875,3,3000,7,300,1,4231.504366998238
4876,3,3000,7,400,1,4229.705973591683
4877,3,3000,7,500,1,4228.587735234188
4878,3,3000,7,600,1,4228.077666656639
4879,3,3000,7,700,1,4228.112287416097
4880,3,3000,7,800,1,4228.635455853677
4881,3,3000,7,900,1,4229.597386264955
4882,3,3000,7,1000,1,4230.953816851074
4883,3,3000,7,1500,1,4242.409977678376
4884,3,3000,7,2000,1,4259.272377811881
4885,3,3000,7,2500,1,4279.360081531724
4886,3,3000,7,3000,1,4301.331846525376
4887,4,100,0,0,1,3840.4683778111958
4888,4,100,1,100,1,3435.779161073972
4889,4,100,1,200,1,3352.5588780687626
4890,4,100,1,300,1,3324.410826334816
4891,4,100,1,400,1,3317.63591348794
4892,4,100,1,500,1,3321.05813579299
4893,4,100,1,600,1,3329.9297481612084
4894,4,100,1,700,1,3341.908611307616
4895,4,100,1,800,1,3355.7180531109775
4896,4,100,1,900,1,3370.611351716808
4897,4,100,1,1000,1,3386.1287149561495
4898,4,100,1,1500,1,3465.628359223612
4899,4,100,1,2000,1,3541.304619384119
4900,4,100,1,2500,1,3610.88918095766
4901,4,100,1,3000,1,3674.5804957392043
4902,4,100,2,100,1,3408.279161073972
4903,4,100,2,200,1,3325.0588780687626
4904,4,100,2,300,1,3296.910826334816
4905,4,100,2,400,1,3290.13591348794
4906,4,100,2,500,1,3293.55813579299
4907,4,100,2,600,1,3302.4297481612084
4908,4,100,2,700,1,3314.408611307616
4909,4,100,2,800,1,3328.2180531109775
4910,4,100,2,900,1,3343.111351716808
4911,4,100,2,1000,1,3358.6287149561495
4912,4,100,2,1500,1,3438.128359223612
4913,4,100,2,2000,1,3513.804619384119
4914,4,100,2,2500,1,3583.38918095766
4915,4,100,2,3000,1,3647.0804957392043
4916,4,100,3,100,1,3420.779161073972
4917,4,100,3,200,1,3337.5588780687626
4918,4,100,3,300,1,3309.410826334816
4919,4,100,3,400,1,3302.63591348794
4920,4,100,3,500,1,3306.05813579299
4921,4,100,3,600,1,3314.9297481612084
4922,4,100,3,700,1,3326.908611307616
4923,4,100,3,800,1,3340.7180531109775
4924,4,100,3,900,1,3355.611351716808
4925,4,100,3,1000,1,3371.1287149561495
4926,4,100,3,1500,1,3450.628359223612
4927,4,100,3,2000,1,3526.304619384119
4928,4,100,3,2500,1,3595.88918095766
4929,4,100,3,3000,1,3659.5804957392043
4930,4,100,4,100,1,3458.279161073972
4931,4,100,4,200,1,3375.0588780687626
4932,4,100,4,300,1,3346.910826334816
4933,4,100,4,400,1,3340.13591348794
4934,4,100,4,500,1,3343.55813579299
4935,4,100,4,600,1,3352.4297481612084
4936,4,100,4,700,1,3364.408611307616
4937,4,100,4,800,1,3378.2180531109775
4938,4,100,4,900,1,3393.111351716808
4939,4,100,4,1000,1,3408.6287149561495
4940,4,100,4,1500,1,3488.128359223612
4941,4,100,4,2000,1,3563.804619384119
4942,4,100,4,2500,1,3633.38918095766
4943,4,100,4,3000,1,3697.0804957392043
4944,4,100,5,100,1,3512.4458277406384
4945,4,100,5,200,1,3429.225544735429
4946,4,100,5,300,1,3401.0774930014827
4947,4,100,5,400,1,3394.3025801546064
4948,4,100,5,500,1,3397.7248024596565
4949,4,100,5,600,1,3406.596414827875
4950,4,100,5,700,1,3418.5752779742825
4951,4,100,5,800,1,3432.384719777644
4952,4,100,5,900,1,3447.2780183834743
4953,4,100,5,1000,1,3462.795381622816
4954,4,100,5,1500,1,3542.2950258902783
4955,4,100,5,2000,1,3617.9712860507857
4956,4,100,5,2500,1,3687.5558476243264
4957,4,100,5,3000,1,3751.2471624058708
4958,4,100,6,100,1,3578.279161073972
4959,4,100,6,200,1,3495.0588780687626
4960,4,100,6,300,1,3466.910826334816
4961,4,100,6,400,1,3460.13591348794
4962,4,100,6,500,1,3463.55813579299
4963,4,100,6,600,1,3472.4297481612084
4964,4,100,6,700,1,3484.408611307616
4965,4,100,6,800,1,3498.2180531109775
4966,4,100,6,900,1,3513.111351716808
4967,4,100,6,1000,1,3528.6287149561495
4968,4,100,6,1500,1,3608.128359223612
4969,4,100,6,2000,1,3683.804619384119
4970,4,100,6,2500,1,3753.38918095766
4971,4,100,6,3000,1,3817.0804957392043
4972,4,200,0,0,1,3854.061037911167
4973,4,200,1,100,1,3561.226826229708
4974,4,200,1,200,1,3477.2669733895978
4975,4,200,1,300,1,3437.1828512576794
4976,4,200,1,400,1,3418.533832318147
4977,4,200,1,500,1,3411.7458438657327
4978,4,200,1,600,1,3412.06460144748
4979,4,200,1,700,1,3416.8741271768768
4980,4,200,1,800,1,3424.624715799345
4981,4,200,1,900,1,3434.346057443083
4982,4,200,1,1000,1,3445.4041060506993
4983,4,200,1,1500,1,3509.5115016791137
4984,4,200,1,2000,1,3576.1278302360006
4985,4,200,1,2500,1,3639.744415816248
4986,4,200,1,3000,1,3699.207219216632
4987,4,200,2,100,1,3533.726826229708
4988,4,200,2,200,1,3449.7669733895978
4989,4,200,2,300,1,3409.6828512576794
4990,4,200,2,400,1,3391.033832318147
4991,4,200,2,500,1,3384.2458438657327
4992,4,200,2,600,1,3384.56460144748
4993,4,200,2,700,1,3389.3741271768768
4994,4,200,2,800,1,3397.124715799345
4995,4,200,2,900,1,3406.846057443083
4996,4,200,2,1000,1,3417.9041060506993
4997,4,200,2,1500,1,3482.0115016791137
4998,4,200,2,2000,1,3548.6278302360006
4999,4,200,2,2500,1,3612.244415816248
5000,4,200,2,3000,1,3671.707219216632
5001,4,200,3,100,1,3546.226826229708
5002,4,200,3,200,1,3462.2669733895978
5003,4,200,3,300,1,3422.1828512576794
5004,4,200,3,400,1,3403.533832318147
5005,4,200,3,500,1,3396.7458438657327
5006,4,200,3,600,1,3397.06460144748
5007,4,200,3,700,1,3401.8741271768768
5008,4,200,3,800,1,3409.624715799345
5009,4,200,3,900,1,3419.346057443083
5010,4,200,3,1000,1,3430.4041060506993
5011,4,200,3,1500,1,3494.5115016791137
5012,4,200,3,2000,1,3561.1278302360006
5013,4,200,3,2500,1,3624.744415816248
5014,4,200,3,3000,1,3684.207219216632
5015,4,200,4,100,1,3583.726826229708
5016,4,200,4,200,1,3499.7669733895978
5017,4,200,4,300,1,3459.6828512576794
5018,4,200,4,400,1,3441.033832318147
5019,4,200,4,500,1,3434.2458438657327
5020,4,200,4,600,1,3434.56460144748
5021,4,200,4,700,1,3439.3741271768768
5022,4,200,4,800,1,3447.124715799345
5023,4,200,4,900,1,3456.846057443083
5024,4,200,4,1000,1,3467.9041060506993
5025,4,200,4,1500,1,3532.0115016791137
5026,4,200,4,2000,1,3598.6278302360006
5027,4,200,4,2500,1,3662.244415816248
5028,4,200,4,3000,1,3721.707219216632
5029,4,200,5,100,1,3637.8934928963745
5030,4,200,5,200,1,3553.9336400562643
5031,4,200,5,300,1,3513.849517924346
5032,4,200,5,400,1,3495.2004989848133
5033,4,200,5,500,1,3488.412510532399
5034,4,200,5,600,1,3488.7312681141466
5035,4,200,5,700,1,3493.5407938435433
5036,4,200,5,800,1,3501.2913824660113
5037,4,200,5,900,1,3511.0127241097493
5038,4,200,5,1000,1,3522.070772717366
5039,4,200,5,1500,1,3586.1781683457803
5040,4,200,5,2000,1,3652.794496902667
5041,4,200,5,2500,1,3716.4110824829145
5042,4,200,5,3000,1,3775.8738858832985
5043,4,200,6,100,1,3703.726826229708
5044,4,200,6,200,1,3619.7669733895978
5045,4,200,6,300,1,3579.6828512576794
5046,4,200,6,400,1,3561.033832318147
5047,4,200,6,500,1,3554.2458438657327
5048,4,200,6,600,1,3554.56460144748
5049,4,200,6,700,1,3559.3741271768768
5050,4,200,6,800,1,3567.124715799345
5051,4,200,6,900,1,3576.846057443083
5052,4,200,6,1000,1,3587.9041060506993
5053,4,200,6,1500,1,3652.0115016791137
5054,4,200,6,2000,1,3718.6278302360006
5055,4,200,6,2500,1,3782.244415816248
5056,4,200,6,3000,1,3841.707219216632
5057,4,300,0,0,1,3867.3947743906533
5058,4,300,1,100,1,3630.1231204443784
5059,4,300,1,200,1,3556.729789027419
5060,4,300,1,300,1,3516.009528843303
5061,4,300,1,400,1,3493.5619395702565
5062,4,300,1,500,1,3482.2205915873437
5063,4,300,1,600,1,3478.030201242776
5064,4,300,1,700,1,3478.6380798818814
5065,4,300,1,800,1,3482.5633999300167
5066,4,300,1,900,1,3488.8321458892024
5067,4,300,1,1000,1,3496.7807904004267
5068,4,300,1,1500,1,3549.2665492345914
5069,4,300,1,2000,1,3608.436148965993
5070,4,300,1,2500,1,3666.91673238788
5071,4,300,1,3000,1,3722.6339267262983
5072,4,300,2,100,1,3602.6231204443784
5073,4,300,2,200,1,3529.229789027419
5074,4,300,2,300,1,3488.509528843303
5075,4,300,2,400,1,3466.0619395702565
5076,4,300,2,500,1,3454.7205915873437
5077,4,300,2,600,1,3450.530201242776
5078,4,300,2,700,1,3451.1380798818814
5079,4,300,2,800,1,3455.0633999300167
5080,4,300,2,900,1,3461.3321458892024
5081,4,300,2,1000,1,3469.2807904004267
5082,4,300,2,1500,1,3521.7665492345914
5083,4,300,2,2000,1,3580.936148965993
5084,4,300,2,2500,1,3639.41673238788
5085,4,300,2,3000,1,3695.1339267262983
5086,4,300,3,100,1,3615.1231204443784
5087,4,300,3,200,1,3541.729789027419
5088,4,300,3,300,1,3501.009528843303
5089,4,300,3,400,1,3478.5619395702565
5090,4,300,3,500,1,3467.2205915873437
5091,4,300,3,600,1,3463.030201242776
5092,4,300,3,700,1,3463.6380798818814
5093,4,300,3,800,1,3467.5633999300167
5094,4,300,3,900,1,3473.8321458892024
5095,4,300,3,1000,1,3481.7807904004267
5096,4,300,3,1500,1,3534.2665492345914
5097,4,300,3,2000,1,3593.436148965993
5098,4,300,3,2500,1,3651.91673238788
5099,4,300,3,3000,1,3707.6339267262983
5100,4,300,4,100,1,3652.6231204443784
5101,4,300,4,200,1,3579.229789027419
5102,4,300,4,300,1,3538.509528843303
5103,4,300,4,400,1,3516.0619395702565
5104,4,300,4,500,1,3504.7205915873437
5105,4,300,4,600,1,3500.530201242776
5106,4,300,4,700,1,3501.1380798818814
5107,4,300,4,800,1,3505.0633999300167
